5.5, 85.0, 146.309932474
0.5, 97.0, 146.309932474
-4.5, 109.0, 146.309932474
-9.5, 121.0, 146.309932474
-15.5, 140.0, 146.309932474
-20.5, 150.0, 146.309932474
-26.5, 160.0, 146.309932474
-44.5, 190.0, 146.309932474
-50.5, 209.0, 146.309932474
-8.5, 212.0, 146.309932474
-4.5, 197.0, 146.309932474
1.5, 176.0, 146.309932474
9.5, 162.0, 146.309932474
20.5, 122.0, 146.309932474
26.5, 113.0, 146.309932474
31.5, 99.0, 146.309932474
34.5, 94.0, 146.309932474
10.5, 92.0, -33.690067526
10.5, 92.0, -33.690067526
6.5, 104.0, -33.690067526
3.5, 117.0, -33.690067526
-0.5, 126.0, -33.690067526
-116.5, 210.0, -146.309932474
-125.5, 206.0, -146.309932474
-134.5, 203.0, -146.309932474
-146.5, 199.0, -146.309932474
-158.5, 194.0, -146.309932474
-168.5, 190.0, -146.309932474
-109.5, 502.0, 120.963756532
-114.5, 513.0, 120.963756532
-117.5, 525.0, 120.963756532
-121.5, 534.0, 120.963756532
-161.5, -377.0, -159.44395478
-174.5, -377.0, -159.44395478
-188.5, -378.0, -159.44395478
-202.5, -378.0, -159.44395478
-219.5, -381.0, -159.44395478
-243.5, -379.0, -159.44395478
-259.5, -379.0, -159.44395478
235.5, -357.0, -45.0
242.5, -369.0, -45.0
253.5, -384.0, -45.0
239.5, -390.0, -99.462322208
232.5, -382.0, -99.462322208
227.5, -372.0, -99.462322208
220.5, -360.0, -99.462322208
216.5, -351.0, -99.462322208
229.5, -406.0, 90.0
221.5, -392.0, 90.0
213.5, -379.0, 90.0
207.5, -369.0, 90.0
92.5, -57.0, -45.0
97.5, -71.0, -45.0
102.5, -83.0, -45.0
106.5, -96.0, -45.0
111.5, -109.0, -45.0
115.5, -121.0, -45.0
131.199996948, -119.099967957, 133.152416998
125.199996948, -107.099967957, 133.152416998
121.199996948, -93.0999679565, 133.152416998
116.199996948, -82.0999679565, 133.152416998
112.199996948, -69.0999603271, 133.152416998
139.199996948, -117.099960327, 68.1985905136
136.199996948, -108.099960327, 68.1985905136
134.199996948, -100.099960327, 68.1985905136
129.199996948, -87.0999603271, 68.1985905136
123.199996948, -71.0999603271, 68.1985905136
120.199996948, -64.0999603271, 68.1985905136
-399.799987793, 251.899993896, -14.0362434679
-391.799987793, 252.899993896, -14.0362434679
-384.799987793, 253.899993896, -14.0362434679
-372.799987793, 252.899993896, -14.0362434679
36.2000465393, -407.099945068, 38.6598082541
48.2000465393, -402.099945068, 38.6598082541
67.2000427246, -394.099945068, 38.6598082541
82.2000350952, -389.099945068, 38.6598082541
101.200035095, -383.099945068, 38.6598082541
117.200035095, -377.099945068, 38.6598082541
132.200042725, -370.099945068, 38.6598082541
149.200042725, -365.099945068, 38.6598082541
160.200042725, -361.099945068, 38.6598082541
170.200042725, -357.099945068, 38.6598082541
177.200042725, -352.099945068, 38.6598082541
