-41.6245948656, 133.768089725, 0.0
-36.9537955774, 133.768089725, 0.0
126.378217031, 123.546671491, 0.0
246.067448791, 146.325832127, 179.0
86.2385356483, 6.87648335745, 90.0
93.0987721028, -53.4298842258, -140.0
84.1950609598, 8.48270622287, 90.0
-154.453590171, -3.1989146165, 90.0
-169.779650335, 93.9045586107, -45.0
-64.2487789177, -145.860709117, 0.0
-58.118354852, -145.860709117, 0.0
-53.301593086, -145.860709117, 0.0
-49.3606061866, -145.860709117, 0.0
-71.25497785, -13.8583936324, 179.0
-76.8015520047, -13.8583936324, 179.0
