1.89999735355, 83.8999862671, -160.01700316
-0.100002668798, 87.8999862671, -160.01700316
2.5, 86.3999862671, 0.0
0.599999070168, 85.6999893188, 0.0
-0.200000926852, 87.8999481201, -159.443763091
-1.20000088215, 91.8999481201, -159.443763091
-3.20000052452, 96.8999481201, -159.443763091
-5.19999980927, 100.89994812, -159.443763091
-6.19999980927, 105.89994812, -159.443763091
-8.19999980927, 109.89994812, -159.443763091
-9.19999980927, 113.89994812, -159.443763091
-11.1999998093, 117.89994812, -159.443763091
-12.1999998093, 121.89994812, -159.443763091
2.7000002861, 127.199966431, 21.8026144746
3.7000002861, 123.199966431, 21.8026144746
5.69999980927, 119.199966431, 21.8026144746
7.69999980927, 115.199966431, 21.8026144746
8.69999980927, 111.199966431, 21.8026144746
10.6999998093, 106.199966431, 21.8026144746
12.6999998093, 102.199966431, 21.8026144746
14.6999998093, 98.1999664307, 21.8026144746
15.6999998093, 93.1999664307, 21.8026144746
17.7000007629, 89.1999664307, 21.8026144746
26.3999576569, 97.1998596191, 163.073886046
25.3999576569, 101.199859619, 163.073886046
23.3999576569, 106.199859619, 163.073886046
21.3999576569, 111.199859619, 163.073886046
19.3999576569, 116.199859619, 163.073886046
17.3999576569, 121.199859619, 163.073886046
16.3999557495, 125.199859619, 163.073886046
13.3999557495, 131.199859619, 163.073886046
7.39995574951, 153.199859619, 163.073886046
5.39995574951, 159.199859619, 163.073886046
2.39995574951, 166.199859619, 163.073886046
0.399955749512, 172.199859619, 163.073886046
-21.6000404358, 142.199859619, 163.073886046
-22.6000404358, 147.199859619, 163.073886046
-24.6000404358, 153.199859619, 163.073886046
-26.6000404358, 158.199859619, 163.073886046
-28.6000404358, 164.199859619, 163.073886046
-31.6000404358, 169.199859619, 163.073886046
-48.6000366211, 190.199859619, 163.073886046
-50.6000366211, 196.199859619, 163.073886046
-52.6000366211, 201.199859619, 163.073886046
-53.6000366211, 206.199859619, 163.073886046
-55.6000366211, 211.199859619, 163.073886046
-57.6000366211, 217.199859619, 163.073886046
-18.6000366211, 212.199859619, 163.073886046
-21.6000366211, 218.199859619, 163.073886046
-23.6000366211, 223.199859619, 163.073886046
-1.90003585815, 151.699996948, 47.727857167
-3.90003585815, 157.699996948, 47.727857167
-6.90003585815, 163.699996948, 47.727857167
-9.90003490448, 169.699996948, 47.727857167
-17.9000358582, 178.699996948, 47.727857167
-20.9000358582, 185.699996948, 47.727857167
-22.9000358582, 192.699996948, 47.727857167
-25.9000358582, 200.699996948, 47.727857167
-28.9000358582, 207.699996948, 47.727857167
-31.9000358582, 214.699996948, 47.727857167
-34.9000358582, 220.699996948, 47.727857167
-5.90003395081, 181.699996948, 47.727857167
-7.30002689362, 181.799560547, -157.376661029
-9.30002689362, 186.799560547, -157.376661029
-12.3000268936, 191.799560547, -157.376661029
-14.3000268936, 197.799560547, -157.376661029
-16.3000259399, 203.799560547, -157.376661029
44.6999397278, 121.699371338, 109.180205974
49.6999397278, 122.699371338, 109.180205974
54.6999397278, 124.699371338, 109.180205974
59.6999397278, 125.699371338, 109.180205974
63.6999359131, 126.699371338, 109.180205974
-116.499977112, 206.598388672, -71.5677610116
-120.499977112, 204.598388672, -71.5677610116
-124.499977112, 203.598388672, -71.5677610116
-128.499969482, 201.598388672, -71.5677610116
-133.499969482, 199.598388672, -71.5677610116
-137.499969482, 198.598388672, -71.5677610116
-141.499969482, 196.598388672, -71.5677610116
-146.499969482, 195.598388672, -71.5677610116
-151.499969482, 193.598388672, -71.5677610116
-158.499969482, 191.598388672, -71.5677610116
-162.499954224, 190.598388672, -71.5677610116
-167.499954224, 188.598388672, -71.5677610116
-88.0998687744, 100.898277283, -157.378789954
-89.0998687744, 104.898277283, -157.378789954
-90.0998687744, 107.898277283, -157.378789954
-91.0998687744, 111.898277283, -157.378789954
-92.0998687744, 115.898277283, -157.378789954
-128.799957275, 40.9999847412, 0.0
-130.200027466, 44.7998771667, 0.0
-127.900009155, 44.7998085022, 109.291750004
-131.900009155, 43.7998085022, 109.291750004
-136.900009155, 42.7998085022, 109.291750004
-86.9000091553, 103.59980011, 109.291750004
-88.0998153687, 100.499786377, -161.563411828
-89.0998153687, 104.499786377, -161.563411828
-90.0998153687, 108.499786377, -161.563411828
-91.0998153687, 112.499786377, -161.563411828
-92.0998153687, 115.499771118, -161.563411828
-103.099815369, 120.599723816, 16.6980010061
-105.099815369, 124.599723816, 16.6980010061
-106.099815369, 128.599716187, 16.6980010061
-107.099815369, 132.599716187, 16.6980010061
-119.299682617, 118.699714661, -164.744040611
-119.299682617, 118.699714661, -164.744040611
-120.299682617, 123.699714661, -164.744040611
-122.299682617, 127.699707031, -164.744040611
-123.299682617, 131.699707031, -164.744040611
-126.299682617, 140.699707031, -164.744040611
-155.499542236, 386.398773193, 23.9596950916
-156.499542236, 390.398773193, 23.9596950916
-158.499542236, 394.398773193, 23.9596950916
-159.499542236, 398.398773193, 23.9596950916
-161.499542236, 402.398773193, 23.9596950916
-162.499542236, 406.398773193, 23.9596950916
-164.499542236, 411.398773193, 23.9596950916
-165.499542236, 415.398773193, 23.9596950916
-167.499542236, 419.398773193, 23.9596950916
-168.499542236, 424.398773193, 23.9596950916
-170.499542236, 428.398773193, 23.9596950916
-171.499542236, 432.398773193, 23.9596950916
-173.499542236, 436.398773193, 23.9596950916
-113.399528503, 505.098266602, 0.0
-115.399528503, 509.098266602, 0.0
-116.399528503, 515.098266602, 0.0
-118.399528503, 520.098266602, 0.0
-120.399528503, 526.098266602, 0.0
-122.399528503, 532.098266602, 0.0
-124.399528503, 538.098266602, 0.0
-164.199417114, -378.80166626, -120.466264124
-168.199417114, -378.80166626, -120.466264124
-172.199417114, -378.80166626, -120.466264124
-176.199417114, -378.80166626, -120.466264124
-181.199417114, -379.80166626, -120.466264124
-186.199417114, -379.80166626, -120.466264124
-190.199417114, -379.80166626, -120.466264124
-195.199417114, -379.80166626, -120.466264124
-211.199386597, -379.80166626, -120.466264124
-215.199386597, -379.80166626, -120.466264124
-219.199386597, -379.80166626, -120.466264124
-222.199386597, -379.80166626, -120.466264124
-226.199386597, -379.80166626, -120.466264124
-230.199386597, -379.80166626, -120.466264124
-234.199386597, -379.80166626, -120.466264124
-242.199386597, -379.80166626, -120.466264124
-245.199386597, -379.80166626, -120.466264124
-249.199386597, -379.80166626, -120.466264124
-256.199401855, -379.80166626, -120.466264124
-263.199401855, -379.80166626, -120.466264124
-267.199401855, -379.80166626, -120.466264124
-135.199386597, -346.401672363, -90.0
-135.199386597, -338.401672363, -90.0
-135.199386597, -329.401672363, -90.0
-135.199386597, -319.401672363, -90.0
-134.199386597, -310.401672363, -90.0
